,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
286,MageGod-,"5,304","3,858",662,277,"14,728,272","1,926",90,939,287h
287,LExSlammed,"38,805","25,462","4,045","2,606","94,875,782","14,139",886,"6,651","2,000h"
288,temp-776943,"27,240","22,846","2,971","2,349","68,561,333","9,401",566,"5,320","1,634h"
289,Thegodly-_-noobz,"40,200","31,563","4,170","2,819","91,115,145","15,726",502,"6,989","2,240h"
290,TwitchFLW,"37,801","34,021","5,197","2,958","114,644,221","13,569",546,"8,155","2,841h"
291,heIIboy930,"22,855","20,222","3,141","2,053","60,455,159","8,710",318,"5,194","1,561h"
292,DaveyWish6one,"35,664","30,096","3,850","2,851","86,155,000","13,865",463,"6,701","2,195h"
293,Shuffle-EU,"37,404","35,264","3,896","3,262","92,343,191","15,480",343,"7,158","2,259h"
294,khalidsnow501,"35,664","30,096","3,850","2,851","86,155,000","13,865",463,"6,701","2,195h"
295,uhView,"24,767","18,153","2,741","1,909","63,907,873","9,267",402,"4,650","1,531h"
296,Khanivure,"11,895","9,602","1,211",882,"29,636,044","4,788",77,"2,093",678h
297,lmxh-,"27,234","24,909","3,213","2,090","66,002,053","10,521",206,"5,303","1,737h"
298,SkittXIM,"59,734","49,874","9,152","5,123","161,897,832","19,938",700,"14,275","4,032h"
299,Gr33nIX9-,"35,306","31,033","3,976","3,049","94,080,505","12,366",713,"7,025","2,197h"
300,Crafty_Soulx,"16,345","11,335","1,735",882,"36,489,439","6,163",211,"2,617",810h
301,Gr33nIX9-,"41,816","37,327","4,774","3,369","107,259,042","15,119","1,118","8,143","2,727h"
302,Zephyrhills007,"17,964","13,709","2,249","1,306","49,283,053","6,618",130,"3,555","1,159h"
303,TwstyAVN,"2,473","1,590",270,99,"5,537,421",951,26,369,119h
304,Forejgner,"39,499","22,516","7,008","1,795","99,361,009","15,036",637,"8,803","2,044h"
305,AYK_SRT,"2,927","2,294",362,161,"7,292,877","1,233",32,523,164h
306,Escovinha162,"31,493","27,540","3,579","2,655","82,089,996","12,877",402,"6,234","1,895h"
307,IShinjii1,"46,069","35,845","4,791","3,147","115,299,872","19,284",490,"7,938","2,496h"
308,MrOgFresh,"5,896","4,828",663,467,"13,699,897","2,558",88,"1,130",358h
309,BDNRG,"15,436","13,096","1,717","1,399","39,156,829","6,321",211,"3,116",959h
310,njtsuA,"12,607","10,099","1,401",910,"31,033,250","4,495",104,"2,311",707h
311,karagoglou,"29,038","18,693","3,528","2,314","73,563,860","10,682",483,"5,842","1,685h"
312,Habjts,"23,772","14,432","2,301","1,390","54,889,990","8,549",264,"3,691","1,193h"
313,Yunavsky,"49,525","39,129","5,985","3,547","122,638,847","20,673",775,"9,532","2,967h"
314,yChiquiZz,"13,696","9,752","1,828",711,"37,100,536","6,025",81,"2,539",798h
315,Cqzsy,"26,155","23,477","2,908","2,253","64,627,411","9,499",186,"5,161","1,674h"
316,Greenday-EHT,"36,897","28,532","4,100","2,714","97,370,722","13,115",632,"6,814","2,132h"
317,I-Pop-Adderall,"5,562","3,300",694,179,"12,644,068","2,198",29,873,262h
318,Kxci-_-,"16,851","11,907","2,069","1,126","43,820,286","6,291",229,"3,195","1,034h"
319,Rogorah,"33,229","27,388","3,757","2,900","73,355,757","14,748",576,"6,657","1,886h"
320,Yee3xt,"25,075","18,157","2,824","1,854","60,357,928","11,384",249,"4,678","1,456h"
321,Glocktavius,"37,954","29,831","4,025","3,052","92,456,484","15,434",246,"7,077","2,269h"
322,Hckie,"1,235",723,138,61,"3,022,500",444,6,199,63h
323,KmSTri_,"2,751","2,166",328,216,"7,841,561","1,027",15,544,179h
324,Sozsa_,"44,757","32,378","4,638","3,675","98,800,703","17,106",990,"8,313","2,450h"
325,CozyHenry,"27,642","26,984","3,392","2,563","75,359,287","10,310",459,"5,955","1,891h"
326,oilers2012gretz,"30,228","24,203","3,070","2,493","64,362,310","12,594",328,"5,563","1,720h"
327,SaucyDaveYT,"3,328","5,155",604,589,"12,359,036","1,112",49,"1,193",360h
328,paisa900,"8,422","5,366",887,297,"19,906,749","3,415",30,"1,184",407h
329,CompIeteAU,"36,898","33,342","4,579","3,619","95,793,276","14,082",480,"8,198","2,417h"
330,TCarried,"41,077","24,752","4,332","2,585","97,519,227","18,525",455,"6,917","2,272h"
331,IIMaMad_OG,"41,823","30,546","5,076","2,843","100,899,058","17,821",647,"7,919","2,163h"
332,mejidre,"21,524","19,089","2,432","1,869","61,437,040","8,315",192,"4,301","1,391h"
333,zDeadKilIer,"4,962","3,440",502,322,"11,063,285","1,837",54,824,270h
334,NoT_Mosos,"6,158","53,984","5,501","17,403","47,624,636","1,985",62,"22,904","4,273h"
335,billyjowdog,"33,820","27,015","3,519","2,218","78,251,937","13,941",233,"5,737","1,876h"
336,vJapzi,"15,121","11,332","1,628","1,056","35,139,387","5,308",292,"2,684",817h
337,coNeskri,"19,323","12,656","2,917","2,011","47,456,977","5,611",544,"4,928","1,233h"
338,SupremGX,"69,006","44,751","13,678","4,362","178,066,742","22,548","2,092","18,040","3,858h"
339,MiStEr_lucha,"25,150","20,895","2,907","2,130","67,238,185","8,694",498,"5,037","1,500h"
340,SnipingOrigine,"25,219","21,712","2,702","2,354","65,510,771","9,601",395,"5,056","1,548h"
341,MiaKhalufa--,"40,935","34,224","5,170","3,336","121,341,243","14,476",472,"8,506","2,586h"
342,mc_,"30,465","25,210","3,452","2,921","73,267,088","11,884",514,"6,373","1,755h"
343,BumbleMelts,"33,223","23,176","3,448","2,092","74,364,999","12,760",255,"5,540","1,749h"
344,Rogue-_WaZza,"2,781","2,284",323,212,"7,147,698","1,093",32,535,174h
345,PsycoTz-iNsT,"19,091","16,604","2,140","1,712","52,633,275","7,470",436,"3,852","1,182h"
346,jokerstar,"11,836","8,289","1,284",723,"27,250,056","4,518",116,"2,007",599h
347,BigJJKingBoss,"52,279","35,803","5,709","3,432","139,746,988","23,119",983,"9,141","2,890h"
348,Osvin-,"26,267","21,258","3,413","2,047","70,845,898","9,303",447,"5,460","1,568h"
349,JOAOV_VP,"26,635","18,553","2,999","1,767","61,050,585","10,753",442,"4,766","1,364h"
350,Hunter-CDN,"1,294",921,168,62,"3,521,641",566,4,230,75h
351,Radenty_,"23,007","13,643","2,647","1,409","51,793,532","8,687",521,"4,056","1,126h"
352,RegretsBN,"24,413","15,744","3,058","2,063","59,020,810","11,517",254,"5,121","1,311h"
353,tcceyy,"41,983","29,159","5,458","2,811","103,949,480","14,794",812,"8,269","2,526h"
354,CaIIoutss,"36,491","28,012","4,285","2,673","96,211,004","15,567",435,"6,958","2,136h"
355,XIX_CRIMINAL,"23,291","16,626","3,386","1,351","59,126,230","8,739",233,"4,737","1,362h"
356,PuIgatory,"23,497","19,182","2,739","2,071","65,359,104","8,463",334,"4,810","1,464h"
357,YanPereira_,"40,825","35,130","5,408","2,887","95,176,861","16,248",628,"8,295","2,829h"
358,Finesse_johnson,"15,222","10,590","1,857",958,"38,888,231","5,764",276,"2,815",895h
359,BitteAlge,"26,192","26,349","3,128","2,388","73,525,305","9,151",544,"5,516","1,766h"
360,carljtos,"10,946","12,228","1,506","1,406","28,282,082","4,063",573,"2,912",786h
361,Sassorix,"32,157","25,969","3,706","3,062","86,087,868","10,718",437,"6,768","2,176h"
362,RealHamzaWTZ,"16,780","19,253","2,406","2,027","60,163,698","5,977",213,"4,433","1,472h"
363,ScreedNC,"28,659","22,004","3,312","2,238","72,946,284","10,432",250,"5,550","1,805h"
364,BIjtzkrieg,"15,133","10,884","1,648","1,053","36,183,194","6,404",133,"2,701",838h
365,Axeles__,"19,790","15,088","2,035","1,481","46,368,443","8,080",208,"3,516","1,138h"
366,ROSHAN--I,"81,019","82,231","10,758","7,301","235,629,835","28,564","1,027","18,059","5,686h"
367,AUT_BeAsT-1,"18,215","14,838","2,072","1,481","44,111,491","6,730",287,"3,553","1,138h"
368,Lowxz-,"28,909","22,246","2,991","2,210","70,758,129","10,148",492,"5,201","1,664h"
369,Radin-_-hz,"3,528","3,067",422,268,"8,846,855","1,602",14,690,207h
370,MARlDAO,"36,664","33,407","4,723","3,475","92,361,745","13,587",459,"8,198","2,615h"
371,king_vargas99,"33,050","23,104","3,693","2,356","83,535,560","14,003",372,"6,049","1,838h"
372,Ximpathyy-,"29,432","23,306","3,011","2,333","72,262,741","10,128",956,"5,344","1,614h"
373,NaeClue,"23,624","18,575","2,792","2,277","55,266,254","8,532",365,"5,069","1,412h"
374,EZE-_-1,"35,526","27,691","4,716","2,890","100,998,059","13,627",447,"7,606","2,493h"
375,AngeIdoze,"36,397","25,440","3,763","1,973","82,307,514","12,975",566,"5,736","1,723h"
376,xAbdViPer-,"44,676","23,051","5,189","1,963","101,905,458","19,340",432,"7,152","1,973h"
377,PrideHDTV,"14,166","13,451","1,615","1,258","40,177,771","5,450",160,"2,873",923h
378,IRzijuzz,"21,716","17,841","2,841","1,942","57,230,426","7,005",305,"4,783","1,437h"
379,Alejxndrooo,"37,032","27,533","3,474","2,615","83,009,474","14,471",473,"6,089","1,931h"
380,Spoony1x5,"3,819","2,786",450,227,"9,387,714","1,377",43,677,209h
381,Mahrad1999,"4,347","3,724",579,444,"10,613,675","1,478",67,"1,023",270h
382,xAm1rhz,"21,029","18,598","2,281","1,926","48,821,956","7,647",613,"4,207","1,314h"
383,MekhiIQ,"39,385","31,918","5,026","3,042","111,447,228","17,076",538,"8,068","2,592h"
384,jxRReY,"16,607","10,902","1,923",486,"36,666,878","6,641",96,"2,409",823h
385,UltimateJJ,"5,483","5,048",650,484,"16,198,639","1,922",79,"1,134",380h
386,SpacxlyFLW,"48,471","40,897","5,360","4,107","115,200,587","18,859","1,437","9,467","2,978h"
387,RealRezKy,"22,590","18,722","2,831","1,798","61,851,494","7,655",325,"4,629","1,481h"
388,Cruzify-BD,"14,156","9,154","1,647",719,"37,882,585","4,442",165,"2,366",768h
389,SkY_Moneyyy,"3,388","2,613",379,256,"9,967,914","1,241",46,635,211h
390,NotCrazyll,"54,795","37,709","7,191","2,787","150,089,536","21,219",940,"9,978","3,156h"
391,Sahand_G2,"27,417","16,842","3,286","1,317","69,677,120","11,838",320,"4,603","1,414h"
392,ltsWoIfy,"19,977","15,454","3,206","1,725","54,816,623","6,923",253,"4,931","1,421h"
393,Betjos,"9,389","7,778","1,114",719,"25,757,364","3,103",238,"1,833",594h
394,Jiiraah,"1,437","1,083",163,92,"3,915,334",663,18,255,85h
395,WeeD_CheT,"14,193","14,276","1,841","1,516","37,622,184","5,131",194,"3,357",937h
396,xGiovaa,"27,615","19,426","3,115","2,035","67,651,912","8,614",802,"5,150","1,704h"
397,yLuMiii,"39,917","30,800","4,942","2,860","105,282,644","13,598",844,"7,802","2,346h"
398,xSlxh_,"15,098","9,917","1,383",860,"35,589,425","6,664",165,"2,243",712h
399,doct0r_J791,"28,430","20,420","3,459","1,636","79,582,077","9,876",562,"5,095","1,577h"
400,NotPrimal,"8,740","9,344","1,357","1,027","25,752,452","3,687",109,"2,384",689h
401,nTryy,"42,027","40,169","4,618","4,241","112,864,521","13,390","1,487","8,859","2,916h"
402,Sxndayz,"23,905","18,990","3,163","2,241","56,656,633","9,083",719,"5,404","1,651h"
403,DjsabIe,"15,542","12,014","2,000","1,168","41,439,033","7,083",203,"3,168","1,044h"
404,Jay-Cwon,"82,775","47,379","8,365","4,296","200,182,498","30,436","1,269","12,661","4,147h"
405,ZioMikeOG,"38,172","28,096","3,822","2,760","99,166,307","16,408",284,"6,582","2,128h"
406,iLuSioN_BLacKs,"16,918","11,217","2,028","1,112","44,587,632","7,374",144,"3,140",949h
407,Hirxd,"29,340","26,473","3,997","3,407","72,124,367","10,050",675,"7,404","2,122h"
408,IxMaMii,"16,077","12,363","1,809","1,141","38,312,761","5,908",176,"2,950",912h
409,Xx_iLuSiOnIsT_xX,"16,623","12,752","2,396",733,"47,253,805","5,474",193,"3,129",992h
410,Xmap_Shadow,"34,741","21,727","3,419","1,742","75,968,176","13,853",346,"5,161","1,632h"
411,Riceisthebest17,"19,667","14,787","2,254","1,944","45,494,610","7,704",486,"4,198","1,189h"
412,thegoldenboy098,"44,373","38,174","5,074","2,994","111,709,924","15,029",735,"8,068","2,605h"
413,iCludy,"17,482","10,974","1,562","1,143","37,613,715","6,794",152,"2,705",890h
414,SniperGiody360,"8,423","3,709","1,175",586,"16,806,596","2,936",178,"1,761",429h
415,ShotgxnIsBack,"25,901","16,875","3,585","1,638","59,195,546","9,874",125,"5,223","1,293h"
416,LifeAsABasement,"16,608","8,864","2,140",891,"40,561,360","4,792",312,"3,031",821h
417,Mahmoud2000117,"6,022","5,703",868,784,"17,006,844","2,183",162,"1,652",409h
418,lnsomniah,"7,200","6,453","1,026",845,"20,282,883","2,797",101,"1,871",474h
419,FilthyyCR,"4,979","3,810",558,316,"13,482,684","1,949",35,874,288h
420,SaanjiKan,"25,871","13,848","4,401","1,934","60,603,970","8,601",355,"6,335","1,375h"
421,xMaF2a-,"11,106","7,379","1,261",611,"28,932,373","4,573",117,"1,872",583h
422,VersaceGN,"20,668","17,164","2,629","1,939","45,840,230","9,131",444,"4,568","1,220h"
423,SpACEZz-SGO,"9,604","5,768",923,612,"22,369,702","3,647",158,"1,535",465h
424,iKanejii,"42,583","41,491","4,983","3,923","123,403,109","17,116",379,"8,906","2,781h"
425,betinho_cod050,"19,296","16,777","2,620","1,844","51,712,502","7,180",375,"4,464","1,411h"
426,Rekrut300,"25,871","23,105","3,017","2,308","70,611,328","9,752",289,"5,325","1,651h"
427,Aust1n_reborn_V2,"4,207","3,385",484,309,"10,158,507","1,555",40,793,264h
428,SkYS_0601,"24,723","18,331","2,577","2,033","57,902,739","9,294",94,"4,610","1,451h"
429,Pojoman86,"26,305","20,387","3,028","1,796","63,550,929","10,465",220,"4,824","1,519h"
430,Felipe_R_,"39,280","20,016","4,362","1,982","79,179,187","16,116",274,"6,344","1,783h"
431,Jarodd-,"20,973","17,786","2,354","1,993","46,781,752","7,282",303,"4,347","1,219h"
432,VlIlRUS,"3,677","3,368",435,331,"10,274,163","1,548",17,766,241h
433,klstreak,"39,548","25,554","4,037","2,169","89,760,459","13,300",800,"6,206","2,160h"
434,MakeYouShiver,"35,085","24,578","4,173","2,509","87,246,189","12,840",696,"6,682","1,984h"
435,DF7__243,"30,749","23,420","3,089","2,388","82,672,688","11,218",513,"5,477","1,785h"
436,Ficeys,"43,764","29,815","4,166","3,083","118,588,517","17,959",580,"7,249","2,393h"
437,lIGriZeR-,"30,222","22,657","4,311","1,816","81,932,380","7,962","1,050","6,127","1,920h"
438,RodriguiinSFS,"35,798","33,324","4,291","3,480","98,117,032","14,510",253,"7,771","2,525h"
439,Jxksu,"25,792","19,643","3,044","1,891","67,879,382","11,850",186,"4,935","1,617h"
440,iBL4CK0UTnzszsz,"37,567","30,526","4,177","2,846","104,739,497","13,836","1,169","7,023","2,239h"
441,sasy3004,"72,476","49,116","8,287","5,586","173,796,348","24,935","1,234","13,873","4,145h"
442,YnR_Wartod,"2,006","1,678",236,138,"5,344,496",841,38,374,116h
443,LeGGeNd_of_GaMeR,"10,228","7,660",968,853,"25,203,025","4,375",225,"1,821",584h
444,ThatsWild-,"67,862","50,282","7,757","4,230","155,077,093","26,297",947,"11,987","3,770h"
445,EzFIy,"28,916","23,599","3,015","2,138","71,739,270","11,781",482,"5,153","1,633h"
446,Bruno-Bindi,"19,428","18,453","2,555","2,264","54,326,690","8,152",518,"4,819","1,367h"
447,Zoarba,"28,053","25,231","3,130","2,709","65,035,787","10,108",665,"5,839","1,761h"
448,AxiaParis,"24,369","22,856","2,605","2,472","66,364,812","9,939",429,"5,077","1,562h"
449,MussKoggenJannik,"42,523","29,187","4,971","2,713","95,483,297","16,638",715,"7,684","2,251h"
450,R6oldschool,"25,900","21,881","3,778","2,789","63,385,527","8,711",638,"6,567","1,695h"
451,LxckaWTZ,"16,433","12,479","1,958","1,563","39,470,373","7,012",405,"3,521","1,010h"
452,GUCCII_TIME_1017,"22,140","14,247","2,306","1,831","47,572,928","8,173",194,"4,137","1,272h"
453,PROSlDEOS,"15,616","11,343","1,867",625,"39,844,378","5,872",154,"2,492",790h
454,Wili-_Hj,"24,089","21,773","3,073","2,424","65,831,002","8,974",397,"5,497","1,666h"
455,Arbin6ix,"28,364","24,372","3,185","2,227","70,376,537","11,763",715,"5,412","1,698h"
456,RamSGX,"13,075","13,196","1,722","1,741","30,319,645","4,631",778,"3,463",906h
457,Acztr,"47,114","36,156","4,973","2,956","118,210,445","19,384",314,"7,929","2,355h"
458,IKvrmaOG,"11,814","11,022","1,299","1,040","28,188,744","4,839",92,"2,339",750h
459,Rqsy_faced,"19,906","14,604","2,320","1,933","48,794,586","7,851","1,001","4,253","1,263h"
460,O_-COMENDADOR-_O,"16,220","12,223","1,823","1,343","34,739,241","7,049",509,"3,166",828h
461,Gado_Of_War_0,"11,423","12,697","1,648","1,398","29,784,173","3,737",444,"3,046",864h
462,I-BestWolf-l,"29,985","21,661","3,569","2,090","78,114,783","11,526",320,"5,659","1,836h"
463,satyanand1,"17,138","15,061","2,110","1,751","46,270,388","7,051",300,"3,861","1,065h"
464,SlayaneseK,"27,032","23,548","4,773","4,521","73,509,982","12,336",423,"9,294","2,162h"
465,TheuzKL,"42,285","40,649","5,946","4,552","115,448,254","10,870","1,469","10,498","3,313h"
466,ceIIur,"34,315","27,416","3,860","3,371","75,970,845","14,370","1,378","7,231","1,877h"
467,ART1NBx,"49,954","33,065","5,984","2,719","124,406,138","19,616",572,"8,703","2,681h"
468,RhysGN,"22,430","21,617","2,973","2,361","55,695,758","9,583",295,"5,334","1,514h"
469,IR_E_DI23,"6,317","4,602",782,507,"14,385,574","2,338",118,"1,289",354h
470,ripz-Mk,"20,661","15,649","2,375","1,559","47,213,269","7,790",636,"3,934","1,131h"
471,MrPandyyy,"19,246","16,005","2,524","1,895","52,563,644","7,331",116,"4,419","1,317h"
472,iVeiiz,"20,804","15,008","2,599","1,541","59,530,561","7,675",238,"4,140","1,257h"
473,LjlCub,"54,628","45,647","6,137","4,260","140,084,928","17,704","1,399","10,397","3,299h"
474,TkS-Z3uSs,"30,654","28,162","3,380","2,919","71,708,747","10,300",459,"6,299","1,908h"
475,Aa_Marin_aA,"25,050","16,586","2,647","1,539","54,169,524","9,238",363,"4,186","1,307h"
476,luisResident_,"20,258","19,644","2,601","2,292","55,087,557","6,980",354,"4,893","1,430h"
477,poorya2017,"2,473","1,688",287,131,"6,098,966","1,064",12,418,131h
478,iMxral,"21,213","17,301","2,713","1,424","56,796,877","9,011",283,"4,137","1,370h"
479,ameChnnnnnnnnnn_,"27,380","21,488","3,306","2,218","69,468,536","10,277",488,"5,524","1,741h"
480,PhxntomSlxy3r_,"37,483","29,385","3,920","2,525","98,572,488","15,853",865,"6,445","1,999h"
481,SlothfulGod,"18,678","13,961","2,104","1,548","49,607,550","7,390",169,"3,652","1,107h"
482,RAK9_Xyren,"12,974","9,169","1,318",762,"32,892,486","4,944",56,"2,080",663h
483,R6Spy,"13,092","9,125","1,516",748,"31,994,917","5,795",153,"2,264",686h
484,NikoxAssZ-,"10,442","14,009","2,012","1,775","31,618,144","4,006",383,"3,787",968h
485,uPedr1n,"26,492","18,834","2,948","2,227","62,108,081","9,433",294,"5,175","1,444h"
486,pablosperez1977,"25,263","20,695","2,939","2,183","64,311,116","9,071",262,"5,122","1,543h"
487,iNuByS7__,"21,628","15,213","2,230","1,499","47,052,216","7,526",551,"3,729","1,149h"
488,lockdownnick,"27,340","19,863","3,378","2,268","78,347,421","9,538",148,"5,646","1,892h"
489,LxmpPxst,"57,368","41,189","5,233","3,965","144,431,150","19,492",959,"9,198","2,995h"
490,Knohs,"9,603","7,745","1,309",931,"26,957,237","3,581",104,"2,240",637h
491,F1loXV_,"16,831","14,975","2,172","1,442","44,472,507","5,728",362,"3,614","1,091h"
492,ZeusPrincess,"15,186","14,592","1,754","1,706","37,328,473","5,733",314,"3,460","1,058h"
493,PointAttack216,"31,690","27,513","4,001","2,800","75,715,807","11,936",688,"6,801","1,887h"
494,ShiNi4x,"14,836","13,855","2,164","1,810","34,455,351","5,503",565,"3,974",924h
495,safehoId,"14,142","13,816","2,039","1,787","31,287,880","5,819",618,"3,826",933h
496,ALM3iiDAA--,"10,588","9,161","1,614",976,"29,795,754","3,892",173,"2,590",773h
497,lTheSinner,"39,671","26,256","3,859","2,746","102,718,794","14,433","1,372","6,605","2,050h"
498,yReverze,"38,957","37,309","4,553","3,752","114,163,877","16,309",283,"8,305","2,650h"
499,Exways,"13,349","12,300","1,369","1,181","32,735,683","5,276",83,"2,550",830h
500,LeRewind,"6,791","6,046",740,584,"16,286,084","3,045",70,"1,324",408h
501,FuRiuS_SniP3Rr,"20,968","18,222","2,643","1,928","44,993,271","8,349",386,"4,571","1,197h"
502,DAVIDJPRANGER,"9,465","8,101","1,321",936,"23,525,889","2,846",216,"2,257",620h
503,Bot_ImNot,"31,991","18,445","2,657","1,981","77,451,165","13,668",563,"4,638","1,526h"
504,Terminator__TM,"12,678","8,919","1,255",791,"30,539,877","5,248",89,"2,046",657h
505,IIHxLMxD-,"21,492","15,398","2,178","1,735","55,372,285","6,806",424,"3,913","1,246h"
506,mehdi_Boom002,"27,469","21,680","3,345","2,272","65,693,285","10,259",377,"5,617","1,686h"
507,V1gXz-,"29,066","19,832","4,879","2,740","74,013,780","11,227",698,"7,619","1,712h"
508,zxpewpew,889,613,117,40,"2,186,179",347,4,157,52h
509,yClaudinho,"14,954","12,330","2,053","1,173","42,322,339","6,171",124,"3,226","1,005h"
510,TboyGoated,"13,493","7,919","1,428",680,"26,242,042","6,551",144,"2,108",568h
511,SharteN-x,"12,524","11,244","1,514","1,232","30,097,977","4,513",495,"2,746",759h
